customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3532-AHCE,Female,0,No,No,24,Yes,DSL,Yes,No internet service,Yes,One year,Yes,Electronic check,47.17,1057.07,No
4331-BFHJ,Female,0,Yes,Yes,8,Yes,DSL,No,No internet service,Yes,Two year,Yes,Electronic check,59.74,486.09,No
2214-FFJE,Male,0,No,No,14,Yes,Fiber optic,No,No,No internet service,One year,Yes,Credit card (automatic),80.43,1117.47,No
6334-IIIF,Male,0,No,No,38,Yes,No,No internet service,No,Yes,One year,Yes,Electronic check,35.31,1228.19,Yes
4509-DIJA,Female,0,No,No,22,Yes,DSL,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),51.59,1164.29,Yes
7000-FJEG,Female,0,No,No,59,Yes,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,43.52,2516.29,No
3514-ADHC,Female,0,Yes,No,63,No,Fiber optic,No,No,Yes,One year,Yes,Bank transfer (automatic),77.29,4931.13,No
9916-DGBG,Female,1,Yes,No,13,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),72.44,924.94,Yes
1125-CDIG,Female,0,Yes,No,72,Yes,Fiber optic,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,75.64,5289.12,No
1031-JHCC,Female,0,Yes,No,46,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,47.68,2207.89,Yes
9311-CGIJ,Female,0,Yes,No,19,Yes,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),20.09,370.65,Yes
4004-DDJD,Male,0,No,No,14,Yes,Fiber optic,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),75.14,1048.01,No
6168-GDIG,Male,0,Yes,No,12,Yes,DSL,No,No internet service,Yes,Month-to-month,Yes,Electronic check,50.07,591.91,No
8402-FGBH,Male,0,No,Yes,34,Yes,Fiber optic,No,No,No internet service,One year,Yes,Electronic check,68.44,2344.29,No
7721-AJJB,Male,0,Yes,No,5,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),68.43,348.16,Yes
3764-BBCJ,Female,1,Yes,No,9,No,DSL,No internet service,No,No,Month-to-month,Yes,Electronic check,39.5,357.67,Yes
8400-CBBB,Male,0,No,Yes,55,Yes,No,No,No internet service,Yes,One year,No,Electronic check,30.36,1733.76,No
9914-GAAG,Male,0,No,Yes,35,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.48,2422.01,No
9572-DAIJ,Male,0,Yes,No,38,Yes,Fiber optic,No,No,Yes,One year,Yes,Bank transfer (automatic),39.87,1388.22,Yes
1595-IDDC,Female,1,No,Yes,23,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,410.5,No
4604-BBFI,Female,1,No,No,40,No,Fiber optic,No,No,No internet service,One year,Yes,Credit card (automatic),60.83,2402.47,Yes
3853-IDEG,Male,0,Yes,Yes,25,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,408.17,No
8332-ABHE,Female,1,No,Yes,3,Yes,Fiber optic,No,No,No internet service,Month-to-month,No,Electronic check,62.23,178.78,Yes
4588-HCHI,Female,1,No,Yes,41,Yes,Fiber optic,No,No internet service,No,One year,Yes,Mailed check,68.69,2646.77,No
9402-CFGE,Female,0,Yes,No,5,Yes,DSL,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),52.37,252.16,No
2748-DFFE,Female,1,No,No,50,Yes,Fiber optic,No,No,No internet service,Two year,No,Bank transfer (automatic),60.5,3072.61,No
6153-IGDH,Female,0,No,No,66,Yes,Fiber optic,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),70.62,4397.43,Yes
7166-DJBA,Male,0,Yes,No,48,Yes,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,27.97,1394.48,No
5726-AGFD,Female,0,No,No,42,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,18.0,780.19,Yes
3232-JAEJ,Male,0,Yes,Yes,70,Yes,DSL,No,No,No,One year,Yes,Bank transfer (automatic),57.91,4033.12,No
7860-CFJB,Male,0,Yes,Yes,16,Yes,Fiber optic,No,No,No,Month-to-month,No,Electronic check,85.88,1440.01,Yes
2885-BJIA,Female,0,Yes,No,56,Yes,DSL,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),38.69,1954.66,No
9780-GGHD,Female,1,Yes,Yes,15,Yes,Fiber optic,No internet service,No internet service,No,One year,No,Electronic check,73.55,1051.01,No
7244-HHBI,Female,0,Yes,No,0,Yes,DSL,No,No,Yes,Month-to-month,No,Electronic check,74.43,34.88,No
5160-DCGH,Male,1,Yes,No,17,Yes,Fiber optic,No,Yes,No internet service,Two year,Yes,Electronic check,72.89,1141.67,Yes
7416-EIJA,Male,0,No,No,36,Yes,Fiber optic,No internet service,No,Yes,Two year,Yes,Credit card (automatic),60.08,2195.66,No
6527-AGJJ,Male,0,Yes,No,4,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,25.86,101.02,Yes
2119-DCCC,Female,0,Yes,No,20,Yes,Fiber optic,No,No internet service,No internet service,One year,Yes,Mailed check,67.98,1411.88,No
3653-EHHE,Female,0,No,No,3,Yes,DSL,No,No,No,Month-to-month,Yes,Mailed check,34.81,100.19,Yes
9438-BFJF,Female,0,Yes,No,17,Yes,Fiber optic,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),67.96,1206.01,No
6340-DHFJ,Female,0,No,No,52,No,Fiber optic,No,Yes,No,Two year,No,Credit card (automatic),56.25,2912.6,No
1372-AFGJ,Male,0,No,No,11,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,50.29,528.38,Yes
8692-HCDA,Male,0,Yes,No,19,Yes,DSL,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,60.41,1144.84,Yes
8092-BCFH,Male,0,Yes,No,9,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),18.0,167.39,No
7811-CGHG,Male,1,No,No,28,Yes,DSL,No,No internet service,Yes,Two year,No,Mailed check,66.76,1698.08,No
3138-IDDC,Male,0,Yes,No,55,Yes,DSL,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),56.82,3016.92,No
9960-IGIJ,Male,0,No,Yes,39,Yes,Fiber optic,No,No,No,One year,No,Electronic check,87.94,3113.78,No
7424-ACFF,Male,0,No,No,14,Yes,DSL,No,No internet service,No,Two year,No,Credit card (automatic),69.99,973.64,No
3202-IGFF,Female,1,No,No,23,No,Fiber optic,Yes,No,No,Two year,No,Credit card (automatic),83.49,1731.91,Yes
3218-ACBH,Male,0,Yes,No,48,Yes,DSL,No internet service,No,No,Month-to-month,No,Mailed check,44.86,2103.9,No
3652-GIAI,Male,0,No,Yes,34,Yes,Fiber optic,No internet service,No,No,Month-to-month,No,Electronic check,62.56,1977.03,Yes
2275-HCEE,Male,0,Yes,No,33,Yes,Fiber optic,No internet service,No internet service,Yes,Two year,Yes,Electronic check,71.36,2188.89,No
5400-ABED,Male,0,No,No,63,No,Fiber optic,No,No internet service,No,Month-to-month,No,Electronic check,81.93,5219.65,Yes
8545-IIJC,Female,0,No,No,59,Yes,DSL,No,No,No,Month-to-month,Yes,Mailed check,72.72,3971.16,No
2993-HJHB,Male,0,Yes,No,17,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Mailed check,57.95,895.14,No
7319-EICI,Male,0,Yes,No,51,Yes,Fiber optic,No,Yes,Yes,Two year,No,Mailed check,79.74,3896.35,No
5144-GDHI,Male,0,Yes,No,57,Yes,Fiber optic,Yes,No,No,Two year,Yes,Electronic check,70.48,3885.77,No
1140-BBFA,Female,0,No,Yes,65,Yes,DSL,No,No,No,Month-to-month,Yes,Electronic check,50.51,3127.41,No
1077-CHCH,Female,1,Yes,No,19,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.8,1445.04,No
9184-ECGB,Male,0,No,No,53,Yes,Fiber optic,No,No,No internet service,One year,Yes,Electronic check,39.11,1978.95,No
5663-DAEF,Male,0,No,No,13,Yes,DSL,No,No,Yes,Month-to-month,No,Credit card (automatic),50.34,617.94,Yes
8609-BFCB,Male,0,Yes,No,32,Yes,Fiber optic,Yes,No,No,Two year,No,Bank transfer (automatic),55.16,1722.49,No
8994-DHJJ,Male,0,No,No,5,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,78.82,356.55,No
9789-DFGF,Female,0,Yes,Yes,44,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),23.76,944.21,No
8440-BBDA,Female,0,Yes,No,49,No,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),70.33,3552.97,Yes
4503-DDIE,Female,0,No,No,32,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),87.94,2813.12,No
9856-BAHG,Male,0,Yes,No,30,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,18.0,513.84,Yes
6690-IFHB,Male,0,No,No,17,Yes,Fiber optic,Yes,No,Yes,One year,No,Electronic check,73.32,1187.54,No
4164-AHEJ,Male,0,No,No,56,Yes,No,No internet service,No,No,Month-to-month,No,Mailed check,39.35,2101.08,No
5530-EFEB,Male,1,Yes,No,66,Yes,Fiber optic,No internet service,No,Yes,One year,Yes,Electronic check,75.76,5148.98,No
8929-AGGH,Female,0,No,No,9,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,28.7,270.13,Yes
9181-ICHF,Male,0,Yes,No,20,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.84,1698.02,Yes
6268-BEDD,Male,0,No,No,44,Yes,DSL,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),67.95,3004.03,No
2054-ICFG,Female,0,No,Yes,26,Yes,Fiber optic,No internet service,No,Yes,One year,No,Bank transfer (automatic),72.67,1770.96,Yes
4786-BBHH,Male,1,No,No,0,Yes,DSL,No,No,Yes,Month-to-month,No,Mailed check,63.26,31.96,Yes
3912-GIAD,Male,0,No,No,1,Yes,Fiber optic,Yes,No internet service,No,Two year,Yes,Electronic check,81.26,84.72,No
2111-GIEA,Male,0,Yes,No,17,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,90.78,1397.45,Yes
4608-GAFC,Male,0,No,Yes,70,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),71.77,4569.69,Yes
4701-GGEA,Male,0,Yes,No,44,Yes,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,65.76,2949.73,Yes
9061-EHAA,Male,1,No,No,18,Yes,DSL,Yes,No internet service,No internet service,One year,Yes,Mailed check,45.79,797.74,No
4829-GHAF,Male,0,Yes,Yes,4,Yes,DSL,No,No,No,Month-to-month,Yes,Electronic check,56.32,221.51,No
9585-JEEF,Male,0,Yes,No,55,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,81.51,4296.76,Yes
1098-DGDF,Male,0,Yes,No,27,Yes,DSL,No,No internet service,No,Month-to-month,Yes,Electronic check,59.1,1449.1,Yes
7525-CEIA,Female,0,Yes,Yes,28,Yes,DSL,No,No internet service,No,Month-to-month,Yes,Electronic check,54.59,1467.96,No
2013-FBAH,Male,0,Yes,No,41,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),20.53,776.33,No
7030-CDIA,Female,0,Yes,No,16,Yes,Fiber optic,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),79.45,1205.97,No
6674-DFJE,Female,0,No,No,53,Yes,Fiber optic,No,No,No,One year,No,Credit card (automatic),77.08,3782.42,Yes
6476-AFBI,Male,0,No,No,22,Yes,Fiber optic,No,No,No,Month-to-month,No,Credit card (automatic),72.19,1633.29,Yes
2172-GGFG,Female,0,Yes,No,51,Yes,DSL,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),58.98,2820.1,No
9008-IAEH,Male,0,No,No,37,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,Electronic check,52.87,1932.06,No
4390-JEAB,Male,0,Yes,No,10,Yes,Fiber optic,No,No,No,Two year,No,Mailed check,75.92,795.5,No
9025-CAGC,Male,0,No,Yes,45,Yes,DSL,No,No,No internet service,Two year,Yes,Electronic check,30.33,1431.06,No
3796-JDAG,Male,0,Yes,No,5,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.18,300.36,No
1896-GHJJ,Male,0,No,No,52,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),24.72,1216.39,No
9759-JHAG,Male,1,Yes,No,27,Yes,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,50.12,1320.33,Yes
7388-HAJH,Female,0,Yes,No,48,Yes,DSL,No,No,No internet service,Month-to-month,Yes,Mailed check,30.41,1424.76,No
2601-JFCD,Male,0,No,No,17,No,Fiber optic,No,No internet service,No internet service,Two year,Yes,Electronic check,48.03,842.23,No
4628-ACIB,Female,0,No,No,29,Yes,DSL,Yes,No,No,One year,No,Electronic check,46.51,1359.18,No
2327-JABG,Female,0,No,No,22,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,No,Electronic check,48.74,1107.06,Yes
6241-DAGE,Female,0,Yes,Yes,18,Yes,DSL,Yes,No internet service,No,One year,Yes,Credit card (automatic),34.0,552.26,No
8127-IJAD,Male,0,No,No,25,Yes,DSL,No,No,Yes,Two year,Yes,Electronic check,43.29,1132.08,No
3986-GBJF,Female,0,No,No,3,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),80.78,242.93,Yes
2844-JHCE,Female,1,Yes,No,28,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,18.0,523.95,Yes
2042-EBBA,Female,0,Yes,No,8,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,44.28,360.86,Yes
4635-CAEH,Male,0,Yes,Yes,37,Yes,No,No internet service,No,No,Two year,Yes,Electronic check,36.22,1347.69,No
2379-AAEF,Female,0,Yes,Yes,6,No,DSL,No,No,No internet service,Month-to-month,No,Electronic check,60.3,329.57,Yes
1509-CBIG,Female,1,Yes,Yes,0,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,54.37,25.06,No
5683-EEJI,Male,1,Yes,Yes,32,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.6,2074.49,Yes
6161-CDFG,Male,0,No,No,21,No,DSL,No,No internet service,No,Month-to-month,Yes,Mailed check,75.11,1535.68,Yes
5379-HADD,Male,0,No,No,64,Yes,Fiber optic,No,No internet service,Yes,One year,Yes,Electronic check,73.87,4803.65,No
5482-GFJD,Female,0,No,Yes,19,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,21.03,373.73,No
6423-GAAE,Male,0,No,No,29,Yes,DSL,No internet service,No,No,Two year,Yes,Electronic check,47.88,1453.88,No
8613-BFEE,Male,0,Yes,Yes,17,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),25.23,428.79,No
9426-HJBD,Female,0,No,Yes,64,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.24,3962.19,No
9512-JDAA,Male,0,No,No,57,No,DSL,No,No,No,Two year,Yes,Electronic check,63.37,3739.25,No
9019-HHJJ,Male,1,No,No,12,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),85.64,1004.08,Yes
7691-DHFE,Female,1,Yes,No,18,Yes,Fiber optic,No,No,No internet service,One year,No,Electronic check,85.29,1415.13,Yes
8660-GFBC,Female,1,No,Yes,13,Yes,Fiber optic,Yes,No,No,One year,Yes,Credit card (automatic),69.45,870.49,No
7518-GJBA,Female,0,No,No,11,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,No,Mailed check,74.52,802.94,No
2949-HBHB,Female,0,No,Yes,17,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),54.1,961.69,No
9826-DEHB,Male,0,No,No,62,No,Fiber optic,No,No,No,Month-to-month,No,Electronic check,54.96,3103.42,Yes
7531-FFFJ,Female,0,No,No,33,No,Fiber optic,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),79.25,2482.71,Yes
5039-CHCA,Female,0,No,No,27,Yes,DSL,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),60.99,1666.23,Yes
7783-JHID,Male,1,No,No,13,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,18.0,235.36,Yes
1327-JCIG,Male,0,No,No,13,Yes,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,34.59,461.06,Yes
3392-BEFC,Male,0,No,No,40,Yes,Fiber optic,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),58.83,2455.87,No
5054-CIJE,Male,0,Yes,Yes,54,Yes,Fiber optic,No,No internet service,No,Month-to-month,No,Mailed check,74.16,3942.97,Yes
6559-CBFB,Male,0,No,No,40,Yes,DSL,Yes,Yes,No,Two year,No,Bank transfer (automatic),44.83,1843.76,No
9462-DHDJ,Male,0,Yes,No,47,Yes,Fiber optic,No,Yes,Yes,One year,No,Electronic check,56.04,2750.81,No
9553-AICJ,Female,0,Yes,Yes,19,Yes,DSL,No internet service,No,Yes,One year,No,Electronic check,46.23,807.66,Yes
3269-JDHF,Male,0,Yes,Yes,69,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),46.04,3139.18,No
6334-DDJI,Female,0,No,No,60,Yes,Fiber optic,Yes,No internet service,Yes,Two year,Yes,Electronic check,80.9,4699.21,No
6947-CGHI,Female,0,Yes,Yes,64,Yes,No,No,No,No,Two year,Yes,Electronic check,18.0,1170.08,No
4477-DHGE,Female,0,Yes,No,48,Yes,DSL,No internet service,No,No internet service,One year,No,Electronic check,67.54,3014.76,No
7141-EDJJ,Female,0,Yes,No,50,Yes,No,No,No,No internet service,One year,No,Credit card (automatic),18.0,925.89,No
2627-EAFE,Male,0,No,No,5,No,Fiber optic,No internet service,No,No,Month-to-month,No,Mailed check,75.49,365.02,Yes
4750-BIEE,Female,0,No,No,11,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,95.2,999.87,Yes
1112-IFDF,Male,0,No,No,9,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),18.37,166.57,No
1185-AIEB,Female,0,Yes,No,35,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,66.65,2215.37,No
3983-HIBE,Male,0,Yes,Yes,42,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,62.05,2693.48,Yes
5777-CJBF,Male,0,No,Yes,8,Yes,Fiber optic,No,No,No,Month-to-month,No,Electronic check,52.53,433.41,No
8504-FBEI,Female,1,Yes,No,54,Yes,Fiber optic,No,No internet service,Yes,Two year,No,Electronic check,82.7,4040.91,No
1342-DCDI,Male,0,No,No,40,No,No,No,No,No internet service,One year,No,Credit card (automatic),18.0,667.82,No
7117-FACD,Female,0,No,No,43,Yes,Fiber optic,No,No,Yes,One year,No,Bank transfer (automatic),80.88,3514.09,No
9664-HJIG,Male,1,No,Yes,66,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),24.7,1599.19,No
6372-HAII,Male,0,Yes,No,42,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),77.89,2984.42,Yes
5408-IDHJ,Female,0,Yes,No,0,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Electronic check,58.66,28.2,Yes
4691-CFJD,Female,0,No,Yes,56,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),74.11,3757.3,No
9636-CGGF,Male,0,Yes,No,63,Yes,DSL,Yes,No internet service,No,Month-to-month,No,Mailed check,50.06,2961.11,No
4110-BBEA,Male,0,No,No,6,Yes,Fiber optic,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),72.29,401.82,No
1520-GEFE,Male,0,No,No,39,Yes,Fiber optic,No internet service,No,No,Month-to-month,No,Credit card (automatic),39.84,1590.93,No
2078-CIBB,Female,0,Yes,No,34,No,Fiber optic,No internet service,No,No,Two year,Yes,Mailed check,76.31,2668.56,No
5952-EGJB,Female,0,Yes,No,11,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.8,1090.2,No
3622-ICAH,Male,0,No,No,20,Yes,No,No,No,No,Two year,Yes,Electronic check,18.0,325.44,No
1618-HIDF,Male,0,Yes,Yes,62,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),31.36,1967.97,No
8317-HIAA,Male,0,No,No,28,Yes,DSL,No,No internet service,No,Two year,Yes,Electronic check,47.17,1308.62,No
3760-HDHG,Male,0,No,No,39,No,DSL,Yes,No internet service,Yes,One year,No,Mailed check,37.56,1469.32,No
8625-BIFB,Female,0,No,No,56,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),18.0,914.46,No
4085-BDCC,Female,0,Yes,Yes,32,Yes,DSL,No internet service,No,No,Two year,Yes,Electronic check,67.51,2011.18,No
6982-JHIF,Male,0,Yes,No,65,Yes,No,No,Yes,Yes,One year,No,Mailed check,23.47,1420.82,No
7127-DFJA,Female,0,No,No,36,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),68.49,2278.92,No
9337-DBID,Male,0,No,No,71,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),51.12,3578.58,No
7537-EHCF,Male,0,No,Yes,10,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,76.6,727.84,Yes
6750-GBGJ,Male,0,No,No,64,Yes,Fiber optic,No,No internet service,Yes,Two year,No,Electronic check,82.96,5143.1,No
2602-HFFC,Male,0,No,Yes,8,Yes,DSL,No internet service,Yes,No,Two year,Yes,Mailed check,53.62,432.34,No
6845-GBGJ,Male,0,Yes,No,59,No,DSL,Yes,No,No internet service,Month-to-month,Yes,Mailed check,36.3,2102.59,No
8098-IEFD,Female,0,Yes,No,48,Yes,Fiber optic,Yes,No,No,One year,Yes,Credit card (automatic),76.32,3547.08,No
1485-FJHH,Female,0,No,Yes,40,Yes,Fiber optic,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),92.32,3826.92,Yes
1281-ABFD,Male,0,Yes,No,64,Yes,DSL,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.09,3064.44,No
2268-FBBF,Female,1,No,No,46,Yes,DSL,No,No internet service,No internet service,Two year,No,Electronic check,62.43,2880.35,Yes
8669-IAGJ,Female,0,Yes,No,50,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),67.33,3120.59,No
2981-ECBD,Female,0,Yes,No,55,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,67.85,3696.08,Yes
8772-EBIG,Female,0,Yes,No,61,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card (automatic),72.46,4319.9,Yes
8167-DDBH,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,299.95,No
4537-IFEB,Female,0,No,Yes,61,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),64.52,3979.43,No
7868-JDJB,Female,0,Yes,No,42,No,Fiber optic,No,No internet service,No internet service,Month-to-month,No,Electronic check,70.23,3025.78,Yes
5493-HBID,Female,1,Yes,No,2,Yes,Fiber optic,No internet service,No,No,Month-to-month,No,Electronic check,81.59,162.97,Yes
1366-AGAE,Male,0,Yes,No,67,Yes,Fiber optic,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),71.0,4514.35,No
4714-GACC,Male,1,Yes,No,56,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,19.57,1095.05,No
9136-HEIA,Male,0,No,No,65,Yes,DSL,No,No,No,Two year,No,Mailed check,52.37,3558.37,No
6063-BCJF,Male,1,Yes,Yes,56,Yes,Fiber optic,No,No,No,One year,No,Mailed check,89.03,4728.3,Yes
7677-IAIE,Male,0,Yes,Yes,25,Yes,DSL,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.19,883.75,Yes
6608-JCED,Male,0,Yes,Yes,25,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,78.06,1847.75,Yes
5190-DAFI,Female,0,No,Yes,20,Yes,Fiber optic,No internet service,No,No,Month-to-month,No,Electronic check,80.11,1629.38,No
7851-EFJB,Male,0,No,No,29,Yes,DSL,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),48.03,1271.52,No
1069-DABF,Female,0,No,No,2,No,Fiber optic,No,Yes,Yes,One year,Yes,Electronic check,84.75,176.19,Yes
9320-BIHF,Male,0,No,Yes,54,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Bank transfer (automatic),81.27,4420.21,Yes
1935-BAGG,Female,0,No,No,54,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),30.04,1607.86,No
7177-ACCB,Male,0,Yes,Yes,72,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),18.0,1200.68,No
6259-FDFC,Female,0,No,No,40,Yes,Fiber optic,Yes,No internet service,No,One year,No,Bank transfer (automatic),63.58,2496.46,No
5686-IDFD,Male,1,No,No,72,Yes,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,41.99,2728.21,No
